zone;continent;year;decade;INPUT_EXPENDITURE_R&D;INPUT_GOV_BUDGET_R&D;INPUT_HUMAN_R&D;INPUT_SECTORAL_R&D;OUTPUT_PATENTS;OUTPUT_TRADE_EXPORTS;MACRO_GDP;MACRO_EMPLOYMENT
Estonie;Europe;1993;1990;-0.5971649405722237;-0.4787987054586757;-0.6119483749660588;0.17857685254458497;-0.6413486061495444;-0.4512601906368282;-0.8739383121142488;-0.37760362436325884
Estonie;Europe;1994;1990;-0.597164960547879;-0.4784544070905936;-0.611948398386613;0.17857685833901202;-0.6416556926980665;-0.4512602066160603;-0.8036999168084814;-0.3778900236914101
Estonie;Europe;1995;1990;-0.5807065144273261;-0.4783899730457909;-0.8591963097438102;-0.0048075809679857286;-0.6408740463820967;-0.528354697506474;-0.7259124704663087;-0.3782771303899252
Estonie;Europe;1996;1990;-0.6235049057399651;-0.4783899866948337;-0.8995485492693903;0.0850213058261352;-0.6396516463581287;-0.5692847651661624;-0.652626893442442;-0.3784635701310954
Estonie;Europe;1997;1990;-0.6741817530794055;-0.47838998265395205;-0.9402409615791977;0.16214052832443698;-0.64030204442722;-0.5657764365240399;-0.613113525991586;-0.37853543090832986
Estonie;Europe;1998;1990;-3.573641824410712;-0.5630618817460589;-3.1049477114473856;-0.40506807464816263;-0.6402097493618725;-0.5657916943135903;-0.5829292764455817;-0.37866162528989467
Estonie;Europe;1999;1990;-3.3219406683007353;-0.5691416749202859;-2.9902914212982523;-0.5760400458166831;-0.6379103630950538;-0.5681320876163259;-0.5526887188201791;-0.3788939952700122
Estonie;Europe;2000;2000;-3.3987028067262597;-0.5697071719332063;-3.1207085433115846;-0.6641236944395048;-0.6381733016471096;-0.5623559700607952;-0.5343658803064926;-0.3787759912181996
Estonie;Europe;2001;2000;-2.850206266744709;-0.6592267402323211;-2.9530465360343925;-0.6632240237392292;-0.6351584215125384;-0.5634238096456619;-0.499029939468665;-0.37878727966831777
Estonie;Europe;2002;2000;-2.9261767413555924;-0.7059734497752566;-2.887415952985057;-1.096308793584798;-0.638590309569328;-0.5677064539158311;-0.4726077018586911;-0.3788233221743841
Estonie;Europe;2003;2000;-2.672402427750145;-0.709113376597478;-2.817234347804726;-0.6903105131849321;-0.6369268024932114;-0.5659317738756953;-0.4501843258619841;-0.3787720590364952
Estonie;Europe;2004;2000;-2.3331730925036367;-0.5146783852069661;-2.6368266434432828;-0.8799480684735516;-0.6389363549156594;-0.5643916915762841;-0.422064042119713;-0.3788221321777627
Estonie;Europe;2005;2000;-2.044169476439645;-0.646533418217483;-2.265558672280946;-1.5370605609534966;-0.6377180407827924;-0.5628214139905084;-0.38487863849197346;-0.37876080581070626
Estonie;Europe;2006;2000;-1.7189665973237407;-0.41891989246079436;-2.2746919553581493;-2.196235565617616;-0.6302692713447916;-0.5656976336516173;-0.3251719160809651;-0.37859494493920964
Estonie;Europe;2007;2000;-1.7209602174682284;-0.30533758658274;-2.3189722750282153;-1.9278351345799367;-0.6268985745749497;-0.5698843595275224;-0.23562649047976603;-0.378617020689496
Estonie;Europe;2008;2000;-1.5114724199355059;-0.0813848518036734;-2.0736853907656077;-2.4490772772628473;-0.6301211390449479;-0.5694958022284906;-0.18038420837881472;-0.37864290974689646
Estonie;Europe;2009;2000;-1.2226606836242468;-0.1894855098224433;-2.097880482710353;-2.64781847324208;-0.6328672388753958;-0.5713224367005613;-0.18385805854440213;-0.3790857191715123
Estonie;Europe;2010;2010;-0.670226973515655;0.23767959643855588;-2.055134770038431;-1.4729589505002012;-0.6336695667323815;-0.5683411644410319;-0.16816021195832598;-0.37928310394063247
Estonie;Europe;2011;2010;0.9281003857886293;-0.046008832320628266;-2.0291481665129902;0.1129275461478651;-0.6314062728187144;-0.5612967789044121;-0.11936646597323945;-0.37905994041712954
Estonie;Europe;2012;2010;0.4788342920548682;-0.3097866591888481;-2.156003344354182;-0.7657468413470077;-0.6375078842063508;-0.5624550280131764;-0.08023046252550348;-0.3790145287839569
Estonie;Europe;2013;2010;-0.5161454209646685;-0.2416624859307833;-2.1111576027290657;-1.5751229141595302;-0.6324740154009888;-0.5618489431187011;-0.04027150726467352;-0.37898490412582553
Estonie;Europe;2014;2010;-1.1698015907842756;-0.2961543618867277;-2.2670915398117266;-2.231349985801448;-0.6354968159929043;-0.5611394500734438;-0.011438303274362367;-0.37897145728966775
Estonie;Europe;2015;2010;-1.0304794249467102;-0.03837786523908988;-2.3392873686143716;-2.115342754877587;-0.6352716421665616;-0.5643029962688071;0.0021575544521837994;-0.37886619871422683
Estonie;Europe;2016;2010;-1.0920779509434129;-0.5020870567732798;-2.2076303766677623;-2.0670496956798416;-0.633554262125682;-0.5626782601455111;0.027753311898438267;-0.3788443159160518
Estonie;Europe;2017;2010;-1.2071209049440137;-0.6986664631327852;-2.0432614475244586;-1.7338010573096345;-0.6321983791089639;-0.5648766747982819;0.06806372264002465;-0.3787345575018403
Estonie;Europe;2018;2010;-1.1165363479873391;-0.5807800882482498;-2.131651297801296;-1.907216327913245;-0.6332104218828513;-0.5640841497773537;0.12224567732418709;-0.3786822767820283
Estonie;Europe;2019;2010;-0.4192882829028256;-0.8355122085020802;-1.8354130492026879;-1.9457056076219792;-0.628176078721631;-0.5655845134777017;0.1669794214370978;-0.3786057219144222
Estonie;Europe;2020;2020;-0.2145223214930904;-0.7939652061824443;-1.7553996939925995;-1.8777579839696195;-0.6302851908256704;-0.5647513300908634;0.17608832505222302;-0.37870744125629646
Estonie;Europe;2021;2020;-0.07441939205004439;-0.6742407023837304;-1.591140782295465;-1.5718035620758362;-0.6324952092865878;-0.5648955927805533;0.2419805303775508;-0.37869706413466875
Estonie;Europe;2022;2020;-0.012964903567155447;-0.5059688480988115;-1.2749966916895743;-2.2345448273522184;-0.6334449672011698;-0.5648696004931262;0.44584796446814073;-0.3784967682197148
Estonie;Europe;2023;2020;-0.17357885239140472;-0.7922204151675074;-0.7870981878482876;0.17857681922709773;-0.6086865141267084;-0.4512600987575347;0.5663617590148754;-0.3782241718618094
Estonie;Europe;2024;2020;-0.5971648955617089;-0.4783899835767716;-0.6119483221932617;0.1785768394881851;-0.6086865649082293;-0.45126015463132774;0.626690256907651;-0.37818136781094974
Finlande;Europe;1981;1980;-1.2011009011235463;-0.6756393878234599;-0.823394865181363;1.4469866694306242;-0.6022605700201595;-0.44885284959178084;-0.6275319995671691;-0.353732343855842
Finlande;Europe;1982;1980;-0.597164928326463;-0.5859268450647318;-0.6119483606084568;0.1785768489924027;-0.6312840250609557;-0.45126018084101166;-0.5893363556016536;-0.3535305204996775
Finlande;Europe;1983;1980;-0.8963355442291476;-0.643009448989113;-0.860975104253445;1.4474567921116426;-0.6021002804542397;-0.44884747548421244;-0.5516228192877417;-0.3534682280582178
Finlande;Europe;1984;1980;-0.7218837293350399;-0.632059480264055;-0.6661438488612754;1.5268056086805086;-0.6004472786002141;-0.4484935431451702;-0.5095227371852187;-0.3533160794259838
Finlande;Europe;1985;1980;-0.6268144930456164;-0.6136147111402068;-0.6884883717040579;1.6927215239424926;-0.607398430853869;-0.4485224617531161;-0.48133690502076143;-0.35316104076630467
Finlande;Europe;1986;1980;-0.5514540158049657;-0.5939662166002107;-0.6649040392084987;1.5183794537699193;-0.5953534857481997;-0.4484950435002732;-0.45429923040188636;-0.35316090412320994
Finlande;Europe;1987;1980;-0.13511181152873505;-0.6269312566346457;-0.6589593678224238;1.6060418105125858;-0.5837158024658798;-0.4480833703903274;-0.4287730186653536;-0.35294767969889457
Finlande;Europe;1988;1980;-0.4168786372780428;-0.6705712853157383;-0.6624103696125673;1.5187783093085274;-0.583453241521105;-0.44839695434049615;-0.3810870012483471;-0.3528394833585646
Finlande;Europe;1989;1980;0.10446130275827349;-0.6991389389206671;-0.6489556011819706;1.5687113350935844;-0.5689823609937589;-0.44718224578401183;-0.3374593726800618;-0.35258578803923835
Finlande;Europe;1990;1990;-0.26426558002290595;-0.5533237283887187;-0.6460296738047582;1.5569892086937756;-0.5432814126894246;-0.44666821867958656;-0.3005169331760202;-0.3525559740578584
Finlande;Europe;1991;1990;0.24678186327081922;-0.5380298416866366;-0.6281764772411652;1.6753264650829662;-0.5406996515742883;-0.4425011703137517;-0.2892644063786466;-0.3533534627745362
Finlande;Europe;1992;1990;-0.17898103575172236;-0.48844005840167987;-0.5942902270040483;1.6886774807654583;-0.49055217772841353;-0.4384279685530388;-0.28254173383009495;-0.35427188179596847
Finlande;Europe;1993;1990;0.4689412821491527;-0.445347653993476;-0.6124707568641389;1.7848123071494952;-0.48417368620218504;-0.4375872823942844;-0.2690621769222874;-0.35500328121872965
Finlande;Europe;1994;1990;0.07016498944255024;-0.5744254820388577;-0.5211424666929069;1.7001622996627015;-0.4296770485877275;-0.43761723835885447;-0.25471374996202445;-0.35514088029730784
Finlande;Europe;1995;1990;0.7754120000857698;-0.5772418459256724;-0.49866572823136124;1.5284397275041623;-0.44005106801964367;-0.42721730395964763;-0.22133532797907937;-0.3547938862435056
Finlande;Europe;1996;1990;0.3452714361388596;-0.5417439302694567;-0.5901642256801211;1.8363449824741176;-0.41266214643634297;-0.4216643252672203;-0.2219831221392541;-0.354499528390905
Finlande;Europe;1997;1990;1.5568765391977828;-0.445245686253128;-0.3958064331854217;1.600350305296744;-0.35098930650176763;-0.4106303000608865;-0.20478223373792376;-0.35397167444098665
Finlande;Europe;1998;1990;1.8508938373259605;-0.5151950965519768;-0.3967341204747004;1.7413994699161663;-0.31727881876769193;-0.39109482681474905;-0.17862352865094513;-0.35363378279733854
Finlande;Europe;1999;1990;2.3318522978204017;-0.45660436633939766;-0.33890994515782724;2.044557136631036;-0.2678572919972208;-0.4033658081198446;-0.1705311098499893;-0.3532872447837373
Finlande;Europe;2000;2000;2.7323263049136908;-0.5299005107948722;-0.3120267452852976;2.065467156680762;-0.3022130861598767;-0.3924601686518375;-0.15620665973687206;-0.3529391045292153
Finlande;Europe;2001;2000;2.712410562875504;-0.5455434504287074;-0.3010857197142083;1.9216971370916645;-0.2951519231734434;-0.39563853709098273;-0.12668860908180765;-0.3526580344711431
Finlande;Europe;2002;2000;2.7786580579768296;-0.538375113311854;-0.3179194834991784;1.890921110092312;-0.34177196840603175;-0.4035397616345504;-0.11802419174675194;-0.35241878071746985
Finlande;Europe;2003;2000;2.86420485055255;-0.47241545473910485;-0.28588725098592155;2.0542530523759726;-0.338636939874061;-0.39959082747488683;-0.11624425343941083;-0.3523341207825423
Finlande;Europe;2004;2000;2.9028362941283854;-0.5118888100012132;0.46839093135708465;2.0910661978126943;-0.27658616704901423;-0.42290543178680273;-0.11074786953693962;-0.35219313909814126
Finlande;Europe;2005;2000;2.9153147668819503;-0.46468509995929774;0.2481678598411979;1.8380657783013323;-0.2982426675015484;-0.38818435893979825;-0.10201970130448998;-0.3518839876861471
Finlande;Europe;2006;2000;2.969916322255235;-0.4895530559219861;0.26144480884119825;1.732736399787792;-0.2901725928100926;-0.40411897703966043;-0.09342325530755033;-0.3515059132618074
Finlande;Europe;2007;2000;3.0706188423976513;-0.5313772485220486;0.21432599958011112;1.7681587889528416;-0.30001534081476305;-0.4176914463467243;-0.06721705454801141;-0.35105996060707667
Finlande;Europe;2008;2000;3.4668015154027514;-0.4671385817231729;0.3295961310982172;1.8029073546292422;-0.3234592138667542;-0.4099447282646597;-0.037527299876192216;-0.35059393911687475
Finlande;Europe;2009;2000;3.66068569571823;-0.589176879967819;0.29703811913987577;1.905234549915273;-0.34564091221808096;-0.45930740955087773;-0.01965686037187778;-0.35092697367262193
Finlande;Europe;2010;2010;3.589920082251409;-0.5511844797861527;0.18680260001058574;1.9320010586827112;-0.3195739039399749;-0.4672813083284976;-0.016054870573997494;-0.35095686504770546
Finlande;Europe;2011;2010;3.524152650061206;-0.4918509325879396;0.4279167199081616;1.7402805470356877;-0.32890642888005234;-0.4792750512415149;0.010764957603620649;-0.35061220981893926
Finlande;Europe;2012;2010;3.1053248656846577;-0.5682879104894444;0.2326453452191038;1.1616795941442768;-0.311536037503096;-0.49171626304686455;0.04197762806127709;-0.35041104039779686
Finlande;Europe;2013;2010;2.8945090482090934;-0.646340137801097;0.21092937796370073;0.7845338349469667;-0.3329368010274647;-0.5049564645972249;0.0698731145149011;-0.3504495718862762
Finlande;Europe;2014;2010;2.5798660610541106;-0.6854459887332849;0.1386959050585618;0.1909442759901222;-0.35176983049122607;-0.506922185463613;0.08825861023300048;-0.35045029958613927
Finlande;Europe;2015;2010;1.9459813679537203;-0.7754542714614856;0.15303373798251058;0.14439564011782663;-0.37770212160794414;-0.5103259859683685;0.1068044630628472;-0.3503282579923145
Finlande;Europe;2016;2010;1.8027758680255015;-0.8016205020046623;0.0742651800546003;0.24867492994286744;-0.36898435710978567;-0.5191555762336465;0.10733962730291557;-0.3501789117957222
Finlande;Europe;2017;2010;1.8580846266331692;-0.7558300677263646;0.04459595838640656;0.3025407550756669;-0.34969724934485014;-0.5218277968648177;0.11692998108568843;-0.35002829032572025
Finlande;Europe;2018;2010;1.890301834579562;-0.7484727441078918;0.05832046295331315;-0.027260968543270907;-0.3451999288217238;-0.5308179998100439;0.14003463600094407;-0.34955981607860204
Finlande;Europe;2019;2010;1.9857894063748955;-0.7468249992249035;0.1188417173734634;-0.2687547084146829;-0.3549409414035965;-0.5324059994200738;0.15753122219398413;-0.349284874440298
Finlande;Europe;2020;2020;2.2053210152210254;-0.7591292225634751;0.24369514707171291;-0.24723363584474903;-0.336434346527268;-0.5216647632527067;0.1771880747787035;-0.34965985568698166
Finlande;Europe;2021;2020;2.437552684778782;-0.7646658486915845;0.4084532676408817;-0.2941243747261604;-0.31857940132770207;-0.5269895593230824;0.2076850681692042;-0.34922418555360646
Finlande;Europe;2022;2020;2.450050904254899;-0.46538226508243924;0.3279981343613352;-0.000593550613161716;-0.3707747384786644;-0.5271342516273148;0.28515955428470724;-0.34855032027547467
Finlande;Europe;2023;2020;1.4284409037926096;-0.5536029056409618;0.2902814196499489;-0.6830654889339179;0.08571601435835459;-0.1989276005513899;0.3315675932035747;-0.348315674035895
Finlande;Europe;2024;2020;-0.5971647736595177;-0.4783898795048463;-0.6119481792684445;0.17857680412747495;-0.608686476281661;-0.45126005711745976;0.35511933367672815;-0.34826994269293626
France;Europe;1981;1980;0.6808914625900961;3.2821255823148117;0.9491946387357536;-0.4660646048525437;0.014768206472771269;-0.45126018337985685;-0.5483224206927025;-0.02563229468213984
France;Europe;1982;1980;0.6285439383023197;3.1431192271129524;0.0534007000442435;-0.2674381254486053;0.010658966642927883;-0.4512601769039289;-0.488044633065386;-0.023966455268842887
France;Europe;1983;1980;0.7078303156042676;2.8667458429708534;0.06582373170133032;-0.16278847938068988;0.01589887261550175;-0.45126017356673354;-0.4340687457307445;-0.02293921043605613
France;Europe;1984;1980;0.9026950423948455;2.9501632308489465;0.14872184919115267;-0.3042618693434247;0.030262400382491183;-0.45126019853179383;-0.3905657265153112;-0.02262702716126006
France;Europe;1985;1980;1.0693589089283864;2.9443500356459156;0.19808752170384403;-0.3870410165808811;0.046564616560276426;-0.4512601760537094;-0.3543368937185061;-0.021828544466702453
France;Europe;1986;1980;1.0650679427956717;3.157454118337149;0.21929241218694043;-0.43840078969341245;0.03739707162785359;-0.45126019624787594;-0.31792122104058856;-0.01998368940161272
France;Europe;1987;1980;1.2004145295606834;3.4321158271654943;0.28433147744278037;-0.48669807595966214;0.08008168480182219;-0.45126019944852414;-0.2999106423048819;-0.017467743840108532
France;Europe;1988;1980;1.270498197439028;3.590152518848693;0.3248679060067459;-0.4853221219156665;0.07814004633083699;-0.4512603140679723;-0.2761721582766597;-0.014732394068214248
France;Europe;1989;1980;1.4649237868976919;3.689632067528676;0.3735568542834876;-0.5319411870874754;0.13059343957478323;-0.45126026726062946;-0.2516518352758284;-0.01076915052424494
France;Europe;1990;1990;1.6810704740165263;4.034357766736427;0.4220522725538792;-0.5663321419826259;0.16863828690538196;-0.4512602806553228;-0.2304874568212677;-0.008154752454472147
France;Europe;1991;1990;1.7127800089511114;3.7491157361094127;0.4659068764062212;-0.7266466044928632;0.1996361120930347;-0.4512602769514173;-0.21046998379063953;-0.006663644830202964
France;Europe;1992;1990;2.04998012225273;3.8564136855846045;1.3943607461164993;-0.4620534048784223;0.16883129647995468;2.2417201125570987;-0.19357802124180282;-0.006507214087986888
France;Europe;1993;1990;1.9692786817385557;3.660282316167305;0.870818817380367;-0.38682925221843045;0.19335091323537687;2.2356189084955216;-0.18030991155424744;-0.007072960482620093
France;Europe;1994;1990;1.9420114843328282;3.673833335044832;0.8732085885098922;-0.28457554718035144;0.2779530909990946;2.2642953897117954;-0.1720955651208839;-0.005402135846772036
France;Europe;1995;1990;1.9111008498597797;3.3488024593585237;0.877105891421756;-0.26340607780168634;0.288285418392374;2.3400259906882472;-0.16206211474381665;-0.0030111261607600488
France;Europe;1996;1990;1.9055636186403944;3.3722105275644294;0.9270117609897569;-0.31267724263513375;0.38301892770005397;3.1003640235734764;-0.15041554304699864;-0.001298447681168671
France;Europe;1997;1990;2.1613236234076703;2.990056888384096;2.5894437659159557;-0.10833576372813772;0.4806508836212962;3.0599735600238147;-0.1426166564598978;0.0007311227565256172
